postcode,In Use?,latitude,longitude,easting,northing,grid ref,county,district,ward,district code,ward code,country,county code,constituency,introduced,terminated,parish,national park,population,households,built up area,built up sub-division,lower layer super output area,rural/urban,region,altitude,london zone,LSOA code,local authority,MSOA code,middle layer super output area,parish code,census output area,constituency code,index of Multiple Deprivation,quality,user type,last updated
WC2E 9AX,Yes,51.511553,-0.126632,530098,180844,TQ300808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",4,2,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,33,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2E 9AY,Yes,51.511304,-0.126267,530124,180817,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,32,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,1,2018-08-21
WC2E 9BA,Yes,51.511711,-0.126366,530116,180862,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2E 9BD,Yes,51.511822,-0.126577,530101,180874,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",3,2,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2E 9BF,Yes,51.511259,-0.125552,530174,180813,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",7,5,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,32,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2E 9BH,Yes,51.511575,-0.125737,530160,180848,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",5,3,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,33,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9BJ,Yes,51.511823,-0.126552,530103,180874,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2E 9BL,Yes,51.511543,-0.126589,530101,180843,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,33,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2E 9BN,Yes,51.511564,-0.126649,530097,180845,TQ300808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,33,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2E 9BP,Yes,51.511648,-0.126974,530074,180854,TQ300808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,33,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2E 9BT,Yes,51.511822,-0.126577,530101,180874,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2E 9BZ,Yes,51.512274,-0.125017,530208,180927,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1984-02-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9DA,Yes,51.513207,-0.123191,530332,181034,TQ303810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",3,3,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,36,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9DD,Yes,51.513046,-0.122679,530368,181017,TQ303810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2002-09-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,36,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,1,2018-08-21
WC2E 9DG,Yes,51.512667,-0.124309,530256,180972,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",17,11,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9DH,Yes,51.512425,-0.124236,530262,180945,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9DJ,Yes,51.512432,-0.124697,530230,180945,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",7,4,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9DP,Yes,51.512073,-0.125259,530192,180904,TQ301809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",13,9,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9DS,Yes,51.512094,-0.124884,530218,180907,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",14,8,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,33,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9EA,Yes,51.511915,-0.126228,530125,180885,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",2,2,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9EB,Yes,51.511663,-0.125521,530175,180858,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",3,1,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,33,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,0,2018-08-21
WC2E 9ED,Yes,51.511252,-0.12467,530235,180814,TQ302808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",11,8,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,31,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9EN,Yes,51.510613,-0.124105,530276,180744,TQ302807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",12,4,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,28,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023933,E14000639,7056,1,0,2018-08-21
WC2E 9EQ,Yes,51.511018,-0.125213,530198,180787,TQ301807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1993-08-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,31,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023933,E14000639,7056,1,0,2018-08-21
WC2E 9ER,Yes,51.510452,-0.123985,530285,180726,TQ302807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,28,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023933,E14000639,7056,1,1,2018-08-21
WC2E 9ES,Yes,51.511018,-0.125213,530198,180787,TQ301807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,31,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023933,E14000639,7056,1,0,2018-08-21
WC2E 9ET,Yes,51.511748,-0.12586,530151,180867,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1997-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023934,E14000639,7056,1,1,2018-08-21
WC2E 9EU,Yes,51.510568,-0.124064,530279,180739,TQ302807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,28,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023933,E14000639,7056,1,1,2018-08-21
WC2E 9EZ,Yes,51.511921,-0.126011,530140,180886,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9FE,Yes,51.514451,-0.122866,530351,181173,TQ303811,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2014-05-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,36,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023957,E14000639,8764,1,0,2018-08-21
WC2E 9HA,Yes,51.51016,-0.123724,530304,180694,TQ303806,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",18,9,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,27,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023931,E14000639,7056,1,0,2018-08-21
WC2E 9HE,Yes,51.510621,-0.124595,530242,180744,TQ302807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,29,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023933,E14000639,7056,1,0,2018-08-21
WC2E 9HG,Yes,51.509735,-0.123752,530303,180647,TQ303806,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,26,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023931,E14000639,7056,1,0,2018-08-21
WC2E 9HH,Yes,51.509735,-0.123752,530303,180647,TQ303806,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,26,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023931,E14000639,7056,1,0,2018-08-21
WC2E 9HJ,Yes,51.510054,-0.124013,530284,180682,TQ302806,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,28,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023931,E14000639,7056,1,0,2018-08-21
WC2E 9HP,Yes,51.510764,-0.125108,530206,180759,TQ302807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,30,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023933,E14000639,7056,1,0,2018-08-21
WC2E 9HR,Yes,51.512161,-0.124748,530227,180915,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",3,2,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9HW,Yes,51.512598,-0.123951,530281,180965,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",4,3,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9HZ,Yes,51.510054,-0.124013,530284,180682,TQ302806,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1988-03-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,28,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023931,E14000639,7056,1,1,2018-08-21
WC2E 9JD,Yes,51.513961,-0.122584,530372,181119,TQ303811,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,36,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9JL,Yes,51.513614,-0.123221,530329,181079,TQ303810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",5,3,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,36,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023957,E14000639,8764,1,0,2018-08-21
WC2E 9JN,Yes,51.513814,-0.12295,530347,181102,TQ303811,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1999-06-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,36,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9JP,Yes,51.513386,-0.123155,530334,181054,TQ303810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",7,4,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,36,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9JR,Yes,51.51335,-0.123719,530295,181049,TQ302810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",3,2,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,36,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9JS,Yes,51.514253,-0.122269,530393,181152,TQ303811,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023957,E14000639,8764,1,0,2018-08-21
WC2E 9JT,Yes,51.51276,-0.124507,530242,180982,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1993-08-01,,"Westminster, unparished area","",1,1,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9JY,Yes,51.512628,-0.124685,530230,180967,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",3,2,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9LA,Yes,51.512559,-0.124875,530217,180959,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",2,2,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9LB,Yes,51.514447,-0.122016,530410,181174,TQ304811,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023957,E14000639,8764,1,0,2018-08-21
WC2E 9LD,Yes,51.512239,-0.125526,530173,180922,TQ301809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",1,1,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9LG,Yes,51.512938,-0.124399,530249,181002,TQ302810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9LH,Yes,51.511952,-0.126298,530120,180889,TQ301808,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9LN,Yes,51.513194,-0.123959,530279,181031,TQ302810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9LP,Yes,51.512075,-0.126106,530133,180903,TQ301809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,1,2018-08-21
WC2E 9LQ,Yes,51.512979,-0.124166,530265,181007,TQ302810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9LU,Yes,51.51028,-0.125171,530203,180705,TQ302807,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1983-07-01,,"Westminster, unparished area","",11,8,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,29,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023931,E14000639,7056,1,0,2018-08-21
WC2E 9LY,Yes,51.512352,-0.125403,530181,180935,TQ301809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1984-02-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9LZ,Yes,51.512403,-0.125228,530193,180941,TQ301809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1984-02-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9NA,Yes,51.514738,-0.122811,530354,181205,TQ303812,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","Camden","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023957,E14000639,8764,1,0,2018-08-21
WC2E 9NG,Yes,51.514526,-0.122377,530385,181182,TQ303811,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",22,8,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023957,E14000639,8764,1,0,2018-08-21
WC2E 9NH,Yes,51.514863,-0.122749,530358,181219,TQ303812,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","Camden","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023957,E14000639,8764,1,0,2018-08-21
WC2E 9NR,Yes,51.513561,-0.123955,530278,181072,TQ302810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1983-07-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2E 9NT,Yes,51.513166,-0.124577,530236,181027,TQ302810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023955,E14000639,8764,1,0,2018-08-21
WC2E 9PA,Yes,51.512773,-0.125299,530187,180982,TQ301809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",57,27,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023955,E14000639,8764,1,0,2018-08-21
WC2E 9PB,Yes,51.512863,-0.125339,530184,180992,TQ301809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023955,E14000639,8764,1,0,2018-08-21
WC2E 9PE,Yes,51.512618,-0.125767,530155,180964,TQ301809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2009-08-01,,"Westminster, unparished area","",10,5,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023955,E14000639,8764,1,0,2018-08-21
WC2E 9PG,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",1997-12-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC2E 9RA,Yes,51.514171,-0.12331,530321,181141,TQ303811,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1981-06-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,36,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023957,E14000639,8764,1,0,2018-08-21
WC2E 9RZ,Yes,51.514171,-0.12331,530321,181141,TQ303811,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2002-05-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,36,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023957,E14000639,8764,1,1,2018-08-21
WC2E 9SG,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2014-12-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC2E 9SZ,Yes,51.51276,-0.124507,530242,180982,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,1,2018-08-21
WC2E 9TB,Yes,51.51272,-0.124263,530259,180978,TQ302809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-12-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,1,2018-08-21
WC2E 9WY,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2006-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC2H 0AA,Yes,51.513033,-0.129237,529913,181004,TQ299810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018A","Urban major conurbation",London,34,1,E01004734,,E02000977,"Westminster 018",E43000236,E00023960,E14000639,7056,1,0,2018-08-21
