postcode,In Use?,latitude,longitude,easting,northing,grid ref,county,district,ward,district code,ward code,country,county code,constituency,introduced,terminated,parish,national park,population,households,built up area,built up sub-division,lower layer super output area,rural/urban,region,altitude,london zone,LSOA code,local authority,MSOA code,middle layer super output area,parish code,census output area,constituency code,index of Multiple Deprivation,quality,user type,last updated
EC3A 2AD,Yes,51.513068,-0.07852,533432,181099,TQ334810,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,33,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 2BG,Yes,51.513183,-0.078273,533449,181112,TQ334811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2017-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,18,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 2BH,Yes,51.513295,-0.080199,533315,181121,TQ333811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2001-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,38,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 2BJ,Yes,51.513207,-0.079321,533376,181113,TQ333811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,36,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 2EB,Yes,51.513019,-0.079401,533371,181092,TQ333810,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2003-04-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,35,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,1,2018-08-21
EC3A 3AA,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",2000-06-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
EC3A 3BA,Yes,51.513614,-0.079448,533366,181158,TQ333811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2000-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,36,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,1,2018-08-21
EC3A 3BP,Yes,51.513624,-0.079534,533360,181159,TQ333811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,36,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 3DE,Yes,51.513348,-0.077934,533472,181131,TQ334811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1998-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,31,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 3DH,Yes,51.513355,-0.078464,533435,181131,TQ334811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",1,1,"Greater London","City of London","City of London 001F","Urban major conurbation",London,33,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 4AA,Yes,51.513552,-0.08052,533292,181149,TQ332811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1982-03-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,40,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 4AF,Yes,51.513609,-0.080789,533273,181155,TQ332811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1998-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,41,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 4AX,Yes,51.513633,-0.081162,533247,181157,TQ332811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1981-06-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,42,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,1,2018-08-21
EC3A 5AF,Yes,51.514256,-0.078458,533433,181231,TQ334812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2016-11-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,10,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5AG,Yes,51.514052,-0.079329,533373,181207,TQ333812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1998-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,33,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5AR,Yes,51.514052,-0.079329,533373,181207,TQ333812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1993-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,33,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5AT,Yes,51.514484,-0.079354,533370,181255,TQ333812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,32,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5AW,Yes,51.514211,-0.079697,533347,181224,TQ333812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1998-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,34,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5AX,Yes,51.514625,-0.079694,533346,181270,TQ333812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,33,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5AY,Yes,51.513649,-0.078884,533405,181163,TQ334811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",28,20,"Greater London","City of London","City of London 001F","Urban major conurbation",London,33,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5BU,Yes,51.51389,-0.07873,533415,181190,TQ334811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,31,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5BZ,Yes,51.513688,-0.078522,533430,181168,TQ334811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2000-12-01,,"City of London, unparished area","",9,7,"Greater London","City of London","City of London 001F","Urban major conurbation",London,32,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5DE,Yes,51.513662,-0.077486,533502,181167,TQ335811,"City of London","City of London","Portsoken",E09000001,E05009308,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,30,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,1,2018-08-21
EC3A 5DH,Yes,51.513984,-0.077821,533478,181202,TQ334812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1992-08-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,30,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5DQ,Yes,51.514309,-0.079058,533391,181236,TQ333812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",1,1,"Greater London","City of London","City of London 001F","Urban major conurbation",London,31,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5EB,Yes,51.514392,-0.07868,533417,181246,TQ334812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,29,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 5EH,Yes,51.514041,-0.078652,533420,181207,TQ334812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1991-09-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,30,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 6AB,Yes,51.515077,-0.082082,533179,181316,TQ331813,"City of London","City of London","Lime Street",E09000001,E05009307,England,E11000005,"Cities of London and Westminster",1998-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,34,1,E01032739,,E02000001,"City of London 001",E43000191,E00166755,E14000639,20497,1,0,2018-08-21
EC3A 6AP,Yes,51.514903,-0.08242,533156,181296,TQ331812,"City of London","City of London","Lime Street",E09000001,E05009307,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,34,1,E01032739,,E02000001,"City of London 001",E43000191,E00166755,E14000639,20497,1,0,2018-08-21
EC3A 6AT,Yes,51.514727,-0.08152,533219,181278,TQ332812,"City of London","City of London","Lime Street",E09000001,E05009307,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,34,1,E01032739,,E02000001,"City of London 001",E43000191,E00166755,E14000639,20497,1,1,2018-08-21
EC3A 6DG,Yes,51.515301,-0.082,533184,181341,TQ331813,"City of London","City of London","Bishopsgate",E09000001,E05009292,England,E11000005,"Cities of London and Westminster",1998-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,33,1,E01032739,,E02000001,"City of London 001",E43000191,E00166755,E14000639,20497,1,0,2018-08-21
EC3A 6HX,Yes,51.514515,-0.082336,533163,181253,TQ331812,"City of London","City of London","Lime Street",E09000001,E05009307,England,E11000005,"Cities of London and Westminster",1998-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,36,1,E01032739,,E02000001,"City of London 001",E43000191,E00166755,E14000639,20497,1,1,2018-08-21
EC3A 7AG,Yes,51.51477,-0.077007,533532,181291,TQ335812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2010-05-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,34,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,1,2018-08-21
EC3A 7AL,Yes,51.514903,-0.07912,533385,181302,TQ333813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2011-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,31,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 7AR,Yes,51.51477,-0.077007,533532,181291,TQ335812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2011-06-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,34,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,1,2018-08-21
EC3A 7AW,Yes,51.51477,-0.077007,533532,181291,TQ335812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2013-08-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,34,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,1,2018-08-21
EC3A 7BA,Yes,51.514972,-0.079492,533359,181309,TQ333813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2014-02-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,32,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 7BB,Yes,51.514925,-0.075501,533636,181311,TQ336813,"City of London","City of London","Portsoken",E09000001,E05009308,England,E11000005,"Cities of London and Westminster",2015-02-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,34,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,1,2018-08-21
EC3A 7BD,Yes,51.515721,-0.079114,533383,181393,TQ333813,"City of London","City of London","Bishopsgate",E09000001,E05009292,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,30,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7BE,Yes,51.515886,-0.079842,533332,181410,TQ333814,"City of London","City of London","Bishopsgate",E09000001,E05009292,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,30,1,E01032739,,E02000001,"City of London 001",E43000191,E00166755,E14000639,20497,1,0,2018-08-21
EC3A 7BR,Yes,51.515944,-0.078442,533429,181419,TQ334814,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1998-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,28,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7BT,Yes,51.515463,-0.078707,533412,181365,TQ334813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1998-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,30,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7BU,Yes,51.515398,-0.07858,533421,181358,TQ334813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,29,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7BX,Yes,51.515177,-0.078258,533444,181334,TQ334813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1991-09-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,28,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7DB,Yes,51.515028,-0.078368,533437,181317,TQ334813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",3,2,"Greater London","City of London","City of London 001E","Urban major conurbation",London,28,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7DH,Yes,51.514547,-0.077132,533524,181266,TQ335812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2011-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,32,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7DT,Yes,51.514925,-0.075501,533636,181311,TQ336813,"City of London","City of London","Portsoken",E09000001,E05009308,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,34,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7EE,Yes,51.514925,-0.075501,533636,181311,TQ336813,"City of London","City of London","Portsoken",E09000001,E05009308,England,E11000005,"Cities of London and Westminster",2011-02-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,34,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7GA,Yes,51.516553,-0.079901,533326,181484,TQ333814,"City of London","City of London","Bishopsgate",E09000001,E05009292,England,E11000005,"Cities of London and Westminster",2013-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,28,1,E01032739,,E02000001,"City of London 001",E43000191,E00166755,E14000639,20497,1,0,2018-08-21
EC3A 7JA,Yes,51.51485,-0.078618,533420,181297,TQ334812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1998-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,29,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7JB,Yes,51.514918,-0.078918,533399,181304,TQ333813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,30,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 7LH,Yes,51.51476,-0.079042,533391,181286,TQ333812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,31,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 7LL,Yes,51.515796,-0.08038,533295,181399,TQ332813,"City of London","City of London","Bishopsgate",E09000001,E05009292,England,E11000005,"Cities of London and Westminster",1992-08-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,32,1,E01032739,,E02000001,"City of London 001",E43000191,E00166755,E14000639,20497,1,0,2018-08-21
EC3A 7LN,Yes,51.514718,-0.078136,533454,181283,TQ334812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2004-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,28,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7LP,Yes,51.51436,-0.077704,533485,181244,TQ334812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,29,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 7QU,Yes,51.514925,-0.075501,533636,181311,TQ336813,"City of London","City of London","Portsoken",E09000001,E05009308,England,E11000005,"Cities of London and Westminster",2012-06-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,34,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,1,2018-08-21
EC3A 7QX,Yes,51.514925,-0.075501,533636,181311,TQ336813,"City of London","City of London","Portsoken",E09000001,E05009308,England,E11000005,"Cities of London and Westminster",1999-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,34,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,1,2018-08-21
EC3A 8AA,Yes,51.515124,-0.080523,533287,181324,TQ332813,"City of London","City of London","Lime Street",E09000001,E05009307,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,33,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 8AB,Yes,51.514242,-0.081583,533216,181224,TQ332812,"City of London","City of London","Lime Street",E09000001,E05009307,England,E11000005,"Cities of London and Westminster",2002-06-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,39,1,E01032739,,E02000001,"City of London 001",E43000191,E00166755,E14000639,20497,1,1,2018-08-21
EC3A 8AE,Yes,51.514197,-0.081052,533253,181220,TQ332812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2008-02-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,38,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,1,2018-08-21
EC3A 8AF,Yes,51.514484,-0.080463,533293,181253,TQ332812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2006-04-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,36,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,1,2018-08-21
EC3A 8AG,Yes,51.514913,-0.080835,533266,181300,TQ332812,"City of London","City of London","Lime Street",E09000001,E05009307,England,E11000005,"Cities of London and Westminster",2008-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,33,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,1,2018-08-21
EC3A 8AH,Yes,51.514318,-0.081278,533237,181233,TQ332812,"City of London","City of London","Lime Street",E09000001,E05009307,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,37,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 8AL,Yes,51.514008,-0.080455,533295,181200,TQ332812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2016-02-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,38,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 8AQ,Yes,51.514621,-0.081023,533254,181267,TQ332812,"City of London","City of London","Lime Street",E09000001,E05009307,England,E11000005,"Cities of London and Westminster",2018-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,40,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,5,0,2018-08-21
EC3A 8BA,Yes,51.515551,-0.079571,533352,181373,TQ333813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2018-04-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,39,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 8BF,Yes,51.514484,-0.080463,533293,181253,TQ332812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2003-02-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,36,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 8BG,Yes,51.515405,-0.079041,533389,181358,TQ333813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2001-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001E","Urban major conurbation",London,31,1,E01000005,,E02000001,"City of London 001",E43000191,E00000029,E14000639,10285,1,0,2018-08-21
EC3A 8BH,Yes,51.514975,-0.080212,533309,181308,TQ333813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1992-08-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,34,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,1,2018-08-21
EC3A 8BN,Yes,51.513749,-0.081114,533250,181170,TQ332811,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2011-08-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,41,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 8BY,Yes,51.515317,-0.080241,533306,181346,TQ333813,"City of London","City of London","Lime Street",E09000001,E05009307,England,E11000005,"Cities of London and Westminster",1987-04-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,33,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,1,2018-08-21
EC3A 8EE,Yes,51.514032,-0.082344,533164,181199,TQ331811,"City of London","City of London","Lime Street",E09000001,E05009307,England,E11000005,"Cities of London and Westminster",1991-09-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,39,1,E01032739,,E02000001,"City of London 001",E43000191,E00166755,E14000639,20497,1,0,2018-08-21
EC3A 8EP,Yes,51.514484,-0.080463,533293,181253,TQ332812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2003-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,36,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,1,2018-08-21
EC3A 8EQ,Yes,51.514197,-0.081052,533253,181220,TQ332812,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1994-12-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,38,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,1,2018-08-21
EC3A 8EX,Yes,51.514975,-0.080212,533309,181308,TQ333813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",1980-01-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,34,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
EC3A 8FR,Yes,51.515233,-0.080072,533318,181337,TQ333813,"City of London","City of London","Aldgate",E09000001,E05009289,England,E11000005,"Cities of London and Westminster",2009-04-01,,"City of London, unparished area","",,,"Greater London","City of London","City of London 001F","Urban major conurbation",London,33,1,E01032739,,E02000001,"City of London 001",E43000191,E00000035,E14000639,20497,1,0,2018-08-21
